UF|MUNICIPIO|ARMARIO|TIPO_REDE|TRONCO|TIPO_CABO|IDENTIFICADOR_UNICO_LOCAL_PONTA_A|LOCAL_PONTA_A|UID_EQUIPAMENTO_A|EQUIPAMENTO_A|UID_EQUIPAMENTO_Z|EQUIPAMENTO_Z|SEQUENCIAMENTO_DO_ENCAMINHAMENTO|IDENTIFICADOR_UNICO_CABO_CONECTADO|CABO_CONECTADO|MODELO|CAPACIDADE|TIPO_DE_INSTALACAO|COMPRIMENTO_GEOMETRICO|NOME_EQUIPAMENTO_1|EQUIPAMENTO_1|LATITUDE_EQUIP1|LONGITUDE_EQUIP1|NOME_EQUIPAMENTO_2|UID_EQUIPAMENTO_2|LATITUDE_EQUIP2|LONGITUDE_EQUIP2|qtde_fibras
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070020263|ESSMJ-I01-SP10-SP11|5|CBL0000000071449319|FB-TR1FGPONESSMJ-I01-SP17-SP18-SP19-SP20|CFOA PRECON 36F-36|36|Cordoalha|325.760000000|ESSMJ-I01-SP21-SP22-SP23-SP24-SP25|EQP0000000070012024|-20.023578000|-40.745482500|ESSMJ-I01-SP17-SP18-SP19-SP20|EQP0000000070011013|-20.025998300|-40.743800600|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070020263|ESSMJ-I01-SP10-SP11|6|CBL0000000071450952|FB-TR1FGPONESSMJ-I01-SP14-SP15-SP16|DROP 12F 5MM-12|12|Cordoalha|204.740000000|ESSMJ-I01-SP17-SP18-SP19-SP20|EQP0000000070011013|-20.025998300|-40.743800600|ESSMJ-I01-SP14-SP15-SP16|EQP0000000070032644|-20.027011200|-40.744575400|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070020263|ESSMJ-I01-SP10-SP11|7|CBL0000000071451099|FB-TR1FGPONESSMJ-I01-SP12-SP13|DROP 12F 5MM-12|12|Cordoalha|1009.050000000|ESSMJ-I01-SP14-SP15-SP16|EQP0000000070032644|-20.027011200|-40.744575400|ESSMJ-I01-SP12-SP13|EQP0000000070005972|-20.028399000|-40.753184300|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070020263|ESSMJ-I01-SP10-SP11|8|CBL0000000071451103|FB-TR1FGPONESSMJ-I01-SP10-SP11|DROP 12F 5MM-12|12|Cordoalha|357.410000000|ESSMJ-I01-SP12-SP13|EQP0000000070005972|-20.028399000|-40.753184300|ESSMJ-I01-SP10-SP11|EQP0000000070020263|-20.029236900|-40.756054100|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070023845|ESSMJ-I01-SP36-SP37|1|CBL0000000071447851|BR-ESSMJI01F1ESSMJ-CEO01&FB-TR1FGPONESSMJ-CEO01|CFOA-SM-AS-80G-144|144|Dutos|5.280000000|BR-ESSMJ01-DGO1|EQP0000000111694840|-20.019588200|-40.747230800|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070023845|ESSMJ-I01-SP36-SP37|2|CBL0000000071447858|FB-TR1FGPONESSMJ-CEO22|CFOA PRECON 36F-36|36|Cordoalha;Dutos|274.830000000|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|ESSMJ-CEO22|EQP0000000071447543|-20.017121100|-40.747383900|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070023845|ESSMJ-I01-SP36-SP37|3|CBL0000000071448427|FB-TR1FGPONESSMJ-I01-SP49-SP50-SP51|CFOA PRECON 36F-36|36|Cordoalha|349.280000000|ESSMJ-CEO22|EQP0000000071447543|-20.017121100|-40.747383900|ESSMJ-I01-SP49-SP50-SP51|EQP0000000069947197|-20.014642000|-40.745691300|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070023845|ESSMJ-I01-SP36-SP37|4|CBL0000000071448590|FB-TR1FGPONESSMJ-I01-SP47-SP48|CFOA PRECON 36F-36|36|Cordoalha|917.790000000|ESSMJ-I01-SP49-SP50-SP51|EQP0000000069947197|-20.014642000|-40.745691300|ESSMJ-I01-SP47-SP48|EQP0000000069965655|-20.007144000|-40.743195900|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070023845|ESSMJ-I01-SP36-SP37|5|CBL0000000071448597|FB-TR1FGPONESSMJ-I01-SP45-SP46|CFOA PRECON 36F-36|36|Cordoalha|669.810000000|ESSMJ-I01-SP47-SP48|EQP0000000069965655|-20.007144000|-40.743195900|ESSMJ-I01-SP45-SP46|EQP0000000069996922|-20.001665200|-40.740814200|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070023845|ESSMJ-I01-SP36-SP37|6|CBL0000000071448601|FB-TR1FGPONESSMJ-I01-SP38-SP39-SP40|DROP 12F 5MM-12|12|Cordoalha|318.380000000|ESSMJ-I01-SP45-SP46|EQP0000000069996922|-20.001665200|-40.740814200|ESSMJ-I01-SP38-SP39-SP40|EQP0000000070007706|-20.002357200|-40.739445200|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070023845|ESSMJ-I01-SP36-SP37|7|CBL0000000071448700|FB-TR1FGPONESSMJ-I01-SP36-SP37|DROP 12F 5MM-12|12|Cordoalha|1222.270000000|ESSMJ-I01-SP38-SP39-SP40|EQP0000000070007706|-20.002357200|-40.739445200|ESSMJ-I01-SP36-SP37|EQP0000000070023845|-20.001607000|-40.728944200|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070032644|ESSMJ-I01-SP14-SP15-SP16|1|CBL0000000071447851|BR-ESSMJI01F1ESSMJ-CEO01&FB-TR1FGPONESSMJ-CEO01|CFOA-SM-AS-80G-144|144|Dutos|5.280000000|BR-ESSMJ01-DGO1|EQP0000000111694840|-20.019588200|-40.747230800|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070032644|ESSMJ-I01-SP14-SP15-SP16|2|CBL0000000071448916|FB-TR1FGPONESSMJ-I01-SP34-SP35|CFOA PRECON 72F-72|72|Dutos;Cordoalha|54.310000000|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070032644|ESSMJ-I01-SP14-SP15-SP16|3|CBL0000000071448925|FB-TR1FGPONESSMJ-I01-SP31-SP32-SP33|CFOA PRECON 72F-72|72|Cordoalha|125.860000000|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|ESSMJ-I01-SP31-SP32-SP33|EQP0000000070010479|-20.020967500|-40.747259000|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070032644|ESSMJ-I01-SP14-SP15-SP16|4|CBL0000000071449113|FB-TR1FGPONESSMJ-I01-SP21-SP22-SP23-SP24-SP25|CFOA PRECON 72F-72|72|Cordoalha|371.680000000|ESSMJ-I01-SP31-SP32-SP33|EQP0000000070010479|-20.020967500|-40.747259000|ESSMJ-I01-SP21-SP22-SP23-SP24-SP25|EQP0000000070012024|-20.023578000|-40.745482500|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070032644|ESSMJ-I01-SP14-SP15-SP16|5|CBL0000000071449319|FB-TR1FGPONESSMJ-I01-SP17-SP18-SP19-SP20|CFOA PRECON 36F-36|36|Cordoalha|325.760000000|ESSMJ-I01-SP21-SP22-SP23-SP24-SP25|EQP0000000070012024|-20.023578000|-40.745482500|ESSMJ-I01-SP17-SP18-SP19-SP20|EQP0000000070011013|-20.025998300|-40.743800600|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070032644|ESSMJ-I01-SP14-SP15-SP16|6|CBL0000000071450952|FB-TR1FGPONESSMJ-I01-SP14-SP15-SP16|DROP 12F 5MM-12|12|Cordoalha|204.740000000|ESSMJ-I01-SP17-SP18-SP19-SP20|EQP0000000070011013|-20.025998300|-40.743800600|ESSMJ-I01-SP14-SP15-SP16|EQP0000000070032644|-20.027011200|-40.744575400|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070038847|ESSMJ-I01-SP34-SP35|1|CBL0000000071447851|BR-ESSMJI01F1ESSMJ-CEO01&FB-TR1FGPONESSMJ-CEO01|CFOA-SM-AS-80G-144|144|Dutos|5.280000000|BR-ESSMJ01-DGO1|EQP0000000111694840|-20.019588200|-40.747230800|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070038847|ESSMJ-I01-SP34-SP35|2|CBL0000000071448916|FB-TR1FGPONESSMJ-I01-SP34-SP35|CFOA PRECON 72F-72|72|Dutos;Cordoalha|54.310000000|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|2
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070040030|ESSMJI01-SP4|1|CBL0000000071447851|BR-ESSMJI01F1ESSMJ-CEO01&FB-TR1FGPONESSMJ-CEO01|CFOA-SM-AS-80G-144|144|Dutos|5.280000000|BR-ESSMJ01-DGO1|EQP0000000111694840|-20.019588200|-40.747230800|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070040030|ESSMJI01-SP4|2|CBL0000000071448916|FB-TR1FGPONESSMJ-I01-SP34-SP35|CFOA PRECON 72F-72|72|Dutos;Cordoalha|54.310000000|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070040030|ESSMJI01-SP4|3|CBL0000000071448925|FB-TR1FGPONESSMJ-I01-SP31-SP32-SP33|CFOA PRECON 72F-72|72|Cordoalha|125.860000000|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|ESSMJ-I01-SP31-SP32-SP33|EQP0000000070010479|-20.020967500|-40.747259000|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070040030|ESSMJI01-SP4|4|CBL0000000071449113|FB-TR1FGPONESSMJ-I01-SP21-SP22-SP23-SP24-SP25|CFOA PRECON 72F-72|72|Cordoalha|371.680000000|ESSMJ-I01-SP31-SP32-SP33|EQP0000000070010479|-20.020967500|-40.747259000|ESSMJ-I01-SP21-SP22-SP23-SP24-SP25|EQP0000000070012024|-20.023578000|-40.745482500|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070040030|ESSMJI01-SP4|5|CBL0000000071449319|FB-TR1FGPONESSMJ-I01-SP17-SP18-SP19-SP20|CFOA PRECON 36F-36|36|Cordoalha|325.760000000|ESSMJ-I01-SP21-SP22-SP23-SP24-SP25|EQP0000000070012024|-20.023578000|-40.745482500|ESSMJ-I01-SP17-SP18-SP19-SP20|EQP0000000070011013|-20.025998300|-40.743800600|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070040030|ESSMJI01-SP4|6|CBL0000000071449541|FB-TR1FGPONESSMJI01-SP5-SP6-SP7-SP8-SP9|CFOA PRECON 36F-36|36|Cordoalha|554.130000000|ESSMJ-I01-SP17-SP18-SP19-SP20|EQP0000000070011013|-20.025998300|-40.743800600|ESSMJI01-SP5-SP6-SP7-SP8-SP9|EQP0000000070012400|-20.029806900|-40.741046300|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070040030|ESSMJI01-SP4|7|CBL0000000071449831|FB-TR1FGPONESSMJI01-SP4|DROP 12F 5MM-12|12|Cordoalha|122.140000000|ESSMJI01-SP5-SP6-SP7-SP8-SP9|EQP0000000070012400|-20.029806900|-40.741046300|ESSMJI01-SP4|EQP0000000070040030|-20.030420800|-40.740336600|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070041919|ESSMJ-I01-SP30|1|CBL0000000071447851|BR-ESSMJI01F1ESSMJ-CEO01&FB-TR1FGPONESSMJ-CEO01|CFOA-SM-AS-80G-144|144|Dutos|5.280000000|BR-ESSMJ01-DGO1|EQP0000000111694840|-20.019588200|-40.747230800|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070041919|ESSMJ-I01-SP30|2|CBL0000000071448916|FB-TR1FGPONESSMJ-I01-SP34-SP35|CFOA PRECON 72F-72|72|Dutos;Cordoalha|54.310000000|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070041919|ESSMJ-I01-SP30|3|CBL0000000071448925|FB-TR1FGPONESSMJ-I01-SP31-SP32-SP33|CFOA PRECON 72F-72|72|Cordoalha|125.860000000|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|ESSMJ-I01-SP31-SP32-SP33|EQP0000000070010479|-20.020967500|-40.747259000|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070041919|ESSMJ-I01-SP30|4|CBL0000000071448930|FB-TR1FGPONESSMJ-I01-SP30|DROP 12F 5MM-12|12|Cordoalha|146.800000000|ESSMJ-I01-SP31-SP32-SP33|EQP0000000070010479|-20.020967500|-40.747259000|ESSMJ-I01-SP30|EQP0000000070041919|-20.022176800|-40.746727100|1
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070050049|ESSMJI01-SP1-SP2-SP3|1|CBL0000000071447851|BR-ESSMJI01F1ESSMJ-CEO01&FB-TR1FGPONESSMJ-CEO01|CFOA-SM-AS-80G-144|144|Dutos|5.280000000|BR-ESSMJ01-DGO1|EQP0000000111694840|-20.019588200|-40.747230800|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070050049|ESSMJI01-SP1-SP2-SP3|2|CBL0000000071448916|FB-TR1FGPONESSMJ-I01-SP34-SP35|CFOA PRECON 72F-72|72|Dutos;Cordoalha|54.310000000|ESSMJ-CEO01|EQP0000000071447641|-20.019579400|-40.747181200|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070050049|ESSMJI01-SP1-SP2-SP3|3|CBL0000000071448925|FB-TR1FGPONESSMJ-I01-SP31-SP32-SP33|CFOA PRECON 72F-72|72|Cordoalha|125.860000000|ESSMJ-I01-SP34-SP35|EQP0000000070038847|-20.020065300|-40.747127400|ESSMJ-I01-SP31-SP32-SP33|EQP0000000070010479|-20.020967500|-40.747259000|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070050049|ESSMJI01-SP1-SP2-SP3|4|CBL0000000071449113|FB-TR1FGPONESSMJ-I01-SP21-SP22-SP23-SP24-SP25|CFOA PRECON 72F-72|72|Cordoalha|371.680000000|ESSMJ-I01-SP31-SP32-SP33|EQP0000000070010479|-20.020967500|-40.747259000|ESSMJ-I01-SP21-SP22-SP23-SP24-SP25|EQP0000000070012024|-20.023578000|-40.745482500|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070050049|ESSMJI01-SP1-SP2-SP3|5|CBL0000000071449319|FB-TR1FGPONESSMJ-I01-SP17-SP18-SP19-SP20|CFOA PRECON 36F-36|36|Cordoalha|325.760000000|ESSMJ-I01-SP21-SP22-SP23-SP24-SP25|EQP0000000070012024|-20.023578000|-40.745482500|ESSMJ-I01-SP17-SP18-SP19-SP20|EQP0000000070011013|-20.025998300|-40.743800600|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070050049|ESSMJI01-SP1-SP2-SP3|6|CBL0000000071449541|FB-TR1FGPONESSMJI01-SP5-SP6-SP7-SP8-SP9|CFOA PRECON 36F-36|36|Cordoalha|554.130000000|ESSMJ-I01-SP17-SP18-SP19-SP20|EQP0000000070011013|-20.025998300|-40.743800600|ESSMJI01-SP5-SP6-SP7-SP8-SP9|EQP0000000070012400|-20.029806900|-40.741046300|3
ES|SANTA MARIA DE JETIBA|ESSMJ_G1I01|BARRAMENTO|BR-ESSMJ01-DGO1|Primario|LOC0000000070407545|ESSMJ_G1I01|EQP0000000111694840|BR-ESSMJ01-DGO1|EQP0000000070050049|ESSMJI01-SP1-SP2-SP3|7|CBL0000000071449713|FB-TR1FGPONESSMJI01-SP1-SP2-SP3|DROP 12F 5MM-12|12|Cordoalha|483.920000000|ESSMJI01-SP5-SP6-SP7-SP8-SP9|EQP0000000070012400|-20.029806900|-40.741046300|ESSMJI01-SP1-SP2-SP3|EQP0000000070050049|-20.033243200|-40.740266400|3
